lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,4,0,0,2,2,0,0,1,8,0,0,6,7,0,5,11,0,0,1,7,0,0,0,0,0,0,1,10,0,0,6,4,0,0,1,4,0,0,1,0,0,0,0,0,2,0,0,0
Eukaryota;unknown;Oomycota;unknown;unknown;g_;s_,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,8,2,0,2,1,1,2,0,5,4,0,0,0,0,0,0,3,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,6,16,0,0,7,21,0,0,5,5,0,0,23,9,0,20,33,0,0,10,17,0,0,0,5,0,0,10,28,0,0,16,11,0,0,11,13,0,0,10,4,0,0,0,0,8,4,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,3,2,0,0,5,5,0,0,1,1,0,0,8,15,0,22,84,0,0,5,5,0,0,0,0,0,0,8,9,0,0,16,15,0,0,7,15,0,0,0,0,0,0,0,0,1,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,8,15,0,0,1,12,0,0,4,17,0,0,13,0,0,6,30,0,0,5,11,0,0,3,5,0,0,0,7,0,0,4,4,0,0,1,8,0,0,1,5,0,0,0,0,8,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,6,14,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,14,8,0,0,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,6,0,0,4,4,0,0,0,9,0,0,22,20,0,12,34,0,0,6,26,0,0,0,0,0,0,3,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,16,15,0,0,13,9,0,0,7,10,0,0,6,10,0,7,25,0,0,0,4,0,1,5,5,0,0,0,3,0,0,1,8,0,0,7,7,0,0,11,7,0,0,0,0,3,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,18,16,0,0,1,10,0,0,5,11,0,0,9,11,0,6,22,0,0,2,4,0,0,3,0,0,0,9,34,0,1,16,16,0,0,7,14,0,0,5,0,0,0,0,0,10,2,0,0
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,1,0,13,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,82,0,0,37,75,0,2,7,43,20,6,100,28,1,0,0,0,111,30,3,10
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,5,1,0,2,0,0,0,0,0,1,1
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,0,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,6,0,0,0,1,4,0,1,15,0,0,1,3,0,0,0,0,0,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,287,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,8,20,0,0,0,4,0,0,2,9,0,0,2,5,0,4,15,0,0,0,0,0,0,7,7,0,0,5,11,0,0,0,3,0,0,8,3,0,0,5,4,0,0,0,0,5,3,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,17,37,0,0,0,7,0,0,3,7,0,0,16,15,0,19,59,0,0,0,11,0,0,0,2,0,0,9,7,0,0,4,0,0,0,4,18,0,0,5,2,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,30,74,0,0,10,6,0,0,5,14,0,0,21,6,0,24,11,0,0,0,9,0,0,2,1,0,0,14,12,0,0,14,5,0,0,14,29,0,0,5,13,0,0,0,0,0,0,0,0
Eukaryota;unknown;Phaeophyceae;Ectocarpales;Chordariaceae;g_;s_,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_,0,9,0,0,4,21,0,0,1,0,0,0,33,18,0,15,31,0,0,13,5,0,0,0,0,0,0,2,5,0,0,20,9,0,0,13,13,0,0,6,5,0,0,0,0,10,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,12,37,0,0,0,11,0,0,12,8,0,0,2,7,0,4,26,0,0,1,1,0,0,2,4,0,0,4,8,0,0,6,15,0,0,5,3,0,0,0,2,0,0,0,0,2,4,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,g_,s_,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,0,0,9,8,1,0,19,12,7,7,9,14,10,4,0,0,25,21
Eukaryota;Annelida;Polychaeta;Phyllodocida;Polynoidae;g_;s_,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Forskaliidae;g_;s_,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,1,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,3,0,0,5,7,0,0,5,2,0,0,10,15,0,3,20,0,0,3,10,0,0,0,0,0,0,0,11,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,8,20,0,0,5,16,0,0,1,13,0,0,3,10,0,4,17,0,0,5,16,0,0,3,3,0,0,17,22,0,0,16,9,0,0,2,24,0,0,9,1,1,0,0,0,9,8,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,1,14,0,1,0,1,0,0,0,0,5,3,0,0,0,9,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,1,0,0,0,0,9,0,0,0,2,0,0,3,4,0,3,14,0,0,2,16,0,0,0,1,0,0,0,2,0,0,2,3,0,0,7,4,0,0,3,7,0,0,0,0,4,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,10,0,0,1,0,0,0,3,38,0,17,27,0,0,9,25,0,0,0,0,0,0,14,6,0,0,6,11,0,0,9,7,0,0,0,3,0,0,0,0,7,0,0,0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;g_;s_,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,g_,s_,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,3,0,35,42,0,0,60,19,0,0,45,31,0,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0,41,15,0,0,0,1
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,25,0,0,3,10,0,0,2,4,0,0,2,8,0,23,51,0,0,4,6,0,0,0,0,0,0,0,8,0,0,11,19,0,0,17,5,0,0,0,0,0,0,0,0,4,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,4,5,0,0,1,2,0,0,10,10,0,1,8,0,0,2,7,0,0,0,0,0,0,2,8,0,0,5,3,0,0,8,4,0,0,0,0,0,0,0,0,1,0,0,0
Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus prasinos,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,0,0,0,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,33,0,0,15,2,3,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,2
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,0,12,0,0,0,0,0,0,8,13,0,0,13,0,0,16,7,0,0,87,56,2,0,308,155,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Picozoa;unknown;unknown;unknown;g_;s_,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_,2,8,0,0,5,37,0,0,8,28,0,0,19,6,0,8,38,0,0,4,60,0,0,2,0,0,0,21,14,0,0,44,6,0,0,26,26,0,0,0,0,0,0,0,0,11,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,2,17,0,0,10,7,0,0,14,18,0,0,17,16,0,9,42,0,0,7,17,0,0,0,7,0,0,18,32,0,0,26,24,0,0,9,12,0,0,2,2,0,0,0,0,4,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,14,48,0,0,3,5,0,0,2,1,0,0,7,7,0,18,12,0,0,1,6,0,0,1,4,0,0,4,6,0,0,9,5,0,0,10,5,0,0,5,2,0,0,0,0,10,3,0,3
Eukaryota;Porifera;Demospongiae;Poecilosclerida;Microcionidae;g_;s_,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Microcionidae,g_,s_,1,0,100,93,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;g_;s_,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,g_,s_,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,9,0,5,0,0,5,0,0,0,6,4,2,0,3,4,0,0,6,3,0,3,0,0,3,2,0,1,19,10,1,6,17,22
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,21,51,0,0,3,14,0,0,10,33,0,0,4,6,0,18,20,0,0,1,2,0,0,1,3,0,0,5,16,0,0,8,5,0,0,1,18,0,0,3,3,0,0,0,0,2,3,0,0
Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,3,4,0,0,0,0,0,0,2,3,4,0,0,0,6,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,1,0,0,3,0,0,0,1,3,0,0,9,1,0,0,4,0,0,0,4,0,0,0,0,0,0,3,6,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,3,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,5,16,0,0,4,1,0,0,9,10,0,0,19,9,0,9,22,0,0,4,15,0,0,0,3,0,0,5,21,0,0,9,7,0,0,15,5,0,0,2,1,0,0,0,0,3,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,6,10,0,0,12,13,0,0,3,19,0,0,12,14,0,7,35,0,0,4,4,0,0,2,9,0,0,4,11,0,0,9,7,0,0,20,1,0,0,2,13,0,0,0,0,1,6,0,0
Eukaryota;Arthropoda;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,12,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,2,0,0,0,1,0,0,6,8,0,0,8,10,0,5,23,0,0,1,5,0,0,0,1,0,0,6,12,0,0,13,3,0,0,3,11,0,0,0,1,0,0,0,0,1,2,0,0
Eukaryota;unknown;Oomycota;unassigned;unassigned;g_;s_,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,5,0,0,0,0,4,0,0,0,10,5,5,12,84,47
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,4,15,0,0,0,8,0,0,0,16,0,0,7,4,0,3,5,0,0,6,0,0,0,0,3,0,0,8,13,0,0,10,6,0,0,6,8,0,0,4,0,0,0,0,0,5,6,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,6,5,0,0,2,13,0,0,5,7,0,0,3,2,0,14,19,0,0,0,3,0,0,1,5,0,0,13,10,0,0,16,16,0,0,5,11,0,0,1,5,0,0,0,0,7,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,4,1,0,0,0,5,0,0,3,1,0,16,6,0,0,2,1,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;g_;s_,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_,0,0,0,0,2,7,0,0,0,0,0,0,0,7,0,0,23,0,0,0,0,0,0,3,4,0,2,0,7,2,0,3,0,4,2,5,3,5,1,11,10,2,0,0,2,10,4,23,14
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,9,0,0,0,3,0,0,5,7,0,0,17,10,0,32,35,0,0,14,8,0,0,3,2,0,0,12,22,0,0,27,6,0,0,3,3,0,0,0,2,0,0,0,0,1,3,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,2,25,34,34,16,7,0,7,0,3,9,24,8
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,18,39,0,0,6,10,0,0,3,10,0,0,5,14,0,3,23,0,0,4,3,0,0,0,4,0,0,4,15,0,0,12,8,0,0,3,23,0,0,7,5,0,0,0,0,16,5,4,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,4,31,0,0,1,5,0,0,7,12,0,0,6,7,0,6,12,0,0,3,5,0,0,1,2,0,0,8,19,0,0,12,6,0,0,7,13,0,0,3,0,0,0,0,0,2,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,7,42,0,0,8,28,0,0,5,14,0,0,8,5,0,8,33,0,0,3,6,0,0,2,0,0,0,6,18,0,0,5,6,0,3,15,10,0,0,1,1,0,0,0,0,8,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Oncaeidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5103,3,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,12,0,0,0,1,0,0,2,4,0,0,1,4,0,2,0,0,0,5,3,0,0,0,0,0,0,5,4,0,0,7,6,0,0,4,8,0,0,1,0,0,0,0,0,1,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,9,15,0,0,6,5,0,0,5,8,0,0,10,12,0,5,20,0,0,8,6,0,0,1,5,0,0,5,17,0,0,19,5,0,0,9,19,0,0,6,1,3,0,0,0,10,4,0,4
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,13,68,0,0,3,14,0,0,0,6,0,0,20,9,0,5,15,0,0,2,2,0,0,4,6,0,0,3,9,0,0,9,4,0,0,16,2,0,0,8,0,0,0,0,0,8,0,0,0
Eukaryota;Discosea;unknown;Longamoebia;Acanthamoebidae;g_;s_,Eukaryota,Discosea,unknown,Longamoebia,Acanthamoebidae,g_,s_,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Acartiidae;Acartia;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,38,7
Eukaryota;Arthropoda;Malacostraca;Decapoda;Sergestidae;Sergestes;Sergestes similis,Eukaryota,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,Sergestes similis,0,0,0,0,43,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,3,12,0,0,0,2,0,0,3,4,0,0,8,2,0,6,17,0,0,3,4,0,0,0,2,0,0,20,11,0,0,11,14,0,0,6,11,0,0,2,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,60,0,11,128,193,34,19,95,37,0,0,3,0,2,3
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,7,0,0,6,8,0,0,4,3,0,0,6,5,0,3,12,0,0,2,7,0,0,3,0,0,0,3,19,0,0,7,5,0,0,4,6,0,0,3,1,0,0,0,0,6,3,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,5,13,0,0,2,7,0,0,2,12,0,0,5,8,0,12,35,0,0,7,5,0,0,1,0,0,0,2,15,0,0,3,13,0,0,7,7,0,0,0,4,0,0,0,0,0,2,0,0
Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;g_;s_,Eukaryota,Porifera,Demospongiae,Haplosclerida,Niphatidae,g_,s_,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,4,2,0,0,8,7,0,6,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus;Calanus pacificus,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus,0,0,0,0,0,4,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,196,0,0,0,0,0
Eukaryota;unknown;unknown;Telonemida;unassigned;g_;s_,Eukaryota,unknown,unknown,Telonemida,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,5,2,0,0,0,3,0,0,6,5,0,1,22,0,0,5,11,0,0,0,0,0,0,7,3,0,0,4,1,0,0,2,15,0,0,1,3,0,0,0,0,3,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,24,0,2,1,8,0,0,19,43,0,0,11,3,0,3,25,0,0,0,0,0,0,20,9,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Pseudocalanus;Pseudocalanus mimus,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,1,4,0,0,0,2,0,0,4,5,0,3,3,0,0,1,0,0,0,0,0,0,0,2,7,0,1,2,7,0,0,3,2,0,0,3,0,0,0,0,0,3,0,0,0
