lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN19_Nisk_SM_Night_100m_1,CN19_Nisk_SM_Day_5m_1,CN19_Nisk_SM_Day_5m_2,CN19_Nisk_SM_Day_10m_1,CN19_Nisk_SM_Day_10m_2,CN19_Nisk_SM_Day_100m_1,CN19_Nisk_SM_Day_100m_2,CN19_Nisk_SM_Day_100m_3,CN19_Nisk_SM_Dusk_5m_2,CN19_Nisk_SM_Dusk_50m_2,CN19_Nisk_SM_Dusk_100m_1,CN19_Nisk_SM_Dusk_100m_2,CN19_Nisk_SM_Dusk_100m_3,CN19_Nisk_SM_Night_5m_1,CN19_Nisk_SM_Night_5m_2,CN19_Nisk_SM_Night_23m_1,CN19_Nisk_SM_Night_23m_2,CN19_Nisk_SM_Night_100m_2,CN19_Nisk_SM_Night_100m_3,CN19_Buck4_SM_Night_0m_1,CN19_Buck4_SM_Night_0m_2,CN19_Nisk_SM_Dawn_11m_1,CN19_Nisk_PB_Day_100m_3,CN19_Nisk_PB_Dusk_70m_3,CN19_Nisk_PB_Night_5m_1,CN19_Nisk_PB_Night_15m_1,CN19_Buck3_SN_0m_2,CN19_Nisk_SM_Dawn_5m_1,CN19_Nisk_SM_Dawn_11m_2,CN19_Nisk_SM_Dawn_100m_1,CN19_Nisk_SM_Dawn_100m_2,CN19_Nisk_SM_Dawn_100m_3,CN19_Nisk_PB_Day_5m_1,CN19_Nisk_PB_Day_5m_2,CN19_Nisk_PB_Day_28m_1,CN19_Nisk_PB_Day_28m_2,CN19_Nisk_PB_Day_100m_1,CN19_Nisk_PB_Day_100m_2,CN19_Nisk_PB_Dusk_5m_1,CN19_Nisk_PB_Dusk_5m_2,CN19_Nisk_PB_Dusk_10m_1,CN19_Nisk_PB_Dusk_10m_2,CN19_Nisk_PB_Dusk_70m_1,CN19_Nisk_PB_Dusk_70m_2,CN19_Nisk_PB_Night_15m_2,CN19_Nisk_PB_Night_100m_2,CN19_Buck5_0m_1,CN19_Nisk_PB_Dawn_5m_1,CN19_Nisk_PB_Dawn_45m_1,CN19_Nisk_PB_Dawn_45m_2,CN19_Nisk_PB_Dawn_100m_2,CN19_Nisk_MO_Night_7m_1,CN19_Nisk_MO_Night_100m_1,CN19_Nisk_MO_Night_100m_3,CN19_Nisk_MO_Dawn_5m_2,CN19_Nisk_MO_Dawn_26m_2,CN19_Nisk_MO_Dawn_100m_2,CN19_Nisk_MO_Dawn_100m_3,CN19_Nisk_PS_Dusk_75m_2,CN19_Nisk_PS_Dusk_10m_2,CN19_Nisk_PS_Dawn_10m_2,CN19_Nisk_PS_Dawn_100m_2,CN19_Nisk_PS_Dawn_100m_3,CN19_Buck1_SN_0m_1,CN19_Buck1_SN_0m_2,CN19_Buck2_SN_0m_1,CN19_Nisk_SM_Dusk_5m_1,CN19_Nisk_PB_Night_5m_2,CN19_Nisk_PB_Night_100m_3,CN19_Buck5_0m_2,CN19_Nisk_PB_Dawn_5m_2,CN19_Nisk_PB_Dawn_100m_1,CN19_Nisk_PB_Dawn_100m_3,CN19_Nisk_MO_Night_5m_1,CN19_Nisk_MO_Dawn_100m_1,CN19_Nisk_Far_5m_1,CN19_Nisk_Far_5m_2,CN19_Nisk_PS_Dusk_75m_1,CN19_Nisk_PS_Dusk_75m_3,CN19_Nisk_PS_Dusk_10m_1,CN19_Nisk_PS_Dusk_5m_1,CN19_Nisk_PS_Dusk_5m_2,CN19_Nisk_PS_Dawn_5m_1,CN19_Nisk_PS_Dawn_10m_1,CN19_Nisk_PS_Dawn_100m_1,CN19_Buck2_SN_0m_2,CN19_Nisk_SM_Dusk_50m_1,CN19_Nisk_MO_Dawn_5m_1,CN19_Nisk_Dav_Dawn_27m_2,CN19_Nisk_Dav_Dusk_5m_1,CN19_Nisk_Dav_Dusk_5m_2,CN19_Nisk_Dav_Dusk_13m_1,CN19_Nisk_Dav_Dusk_13m_3,CN19_Nisk_Dav_Dusk_70m_1,CN19_Nisk_Dav_Dusk_70m_2,CN19_Nisk_Dav_Dusk_70m_3,CN19_Buck6_Dav_Night_0m_1,CN19_Buck6_Dav_Night_0m_2,CN19_Nisk_Dav_Predusk_12m_1,CN19_Nisk_MO_Night_5m_2,CN19_Nisk_MO_Night_100m_2,CN19_Nisk_MO_Dawn_26m_1,CN19_Nisk_Dav_Dawn_5m_1,CN19_Nisk_Dav_Dawn_5m_2,CN19_Nisk_Dav_Dawn_27m_1,CN19_Nisk_Dav_Dawn_100m_1,CN19_Nisk_Dav_Dawn_100m_2,CN19_Nisk_Dav_Dawn_100m_3,CN19_Nisk_Far_13m_1,CN19_Nisk_Far_13m_2,CN19_Nisk_Far_60m_1,CN19_Nisk_Far_60m_2,CN19_Nisk_Far_60m_3
Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;unassigned;unassigned,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,unassigned,unassigned,0,0,0,0,0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;unassigned;unassigned;unassigned,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,unassigned,unassigned,unassigned,329,0,1,5,1,31,56,14,18,198,52,3,21,2307,248,0,3,401,308,8,0,1,91,12,1,2,46,31,8,206,143,40,133,228,13147,161,33,38,3,2,0,8,23,8,2,27,21,2,76,48,63,2,2,8,2,96,175,183,258,1,5,139,78,0,5093,4,5,3,68,66,21,49,31,2,217,0,0,278,202,3,1,3,3,7,155,5,1676,12,11,2,2,4,1,78,247,348,4,4,24,0,7,51,17,4,43,42,73,15,8,2,25,28,63
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,105,103,104,5,17,34,91,27,373,85,31,74,43,139,124,218,444,141,130,408,480,251,85,72,79,71,564,245,251,199,125,274,218,168,178,124,62,49,77,80,107,105,132,94,61,155,149,318,747,380,39,73,124,101,73,640,69,56,304,122,258,106,309,427,490,1444,285,119,217,158,329,22,175,73,88,67,86,330,131,170,130,89,298,415,152,1019,97,181,4,219,147,118,82,463,1277,2106,150,168,382,86,124,510,97,70,989,373,267,40,87,134,1568,1676,2612
Eukaryota;Chordata;Appendicularia;Copelata;Oikopleuridae;Oikopleura;unassigned,Eukaryota,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,unassigned,83,0,1,0,0,17,10,7,3,0,8,0,14,0,0,0,0,86,61,1,0,0,1101,0,0,3,1,0,0,4,2,1,2,0,2,0,1293,1234,0,0,0,0,1,0,0,14,0,0,2,2,483,0,213,88,0,0,1373,649,57,0,3,1403,600,1,0,0,0,0,20,0,0,510,656,0,1136,1,0,66,32,0,0,2,8,8,2554,3,1,1,1,6,4,1,0,27,57,67,3,2,10,1,93,2,1,1,4,431,1231,1,0,0,62,72,149
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,15,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,18,13,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,5,4,1,0,0,0,4,0,0,0,0,0,1,7,1970,2,4,6,0,1,153,125,46,0,2,54,67,0,0,0,0,0,4,0,0,1596,2056,1,88,0,1,104,70,0,1,3,0,0,60,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,3,2,1,0,0,0,0,2,1
Eukaryota;Chordata;Thaliacea;Salpida;Salpidae;Salpa;unassigned,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Salpa,unassigned,20,0,0,1,2,85,118,74,0,1,19,43,57,1,2,2,0,40,26,9,3,0,21,70,1,12,5,0,0,5,9,0,0,0,1,0,18,28,61,47,34,28,79,47,7,222,219,6,3,8,17,0,11,7,12,10,31,25,151,8,7,71,102,2,1,3,1,3,408,360,6,32,15,0,27,0,0,87,52,6,4,1,2,5,228,11,90,127,13,6,0,2,5,4,8,4,14,18,9,1,8,4,4,6,5,82,93,199,0,1,0,9,8
unassigned;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,589,0,1,2,0,54,140,132,0,3,1060,2096,1611,4,0,0,0,494,509,0,0,0,616,12,2,0,0,0,0,159,193,12,2,0,0,0,427,810,0,0,7,7,45,14,0,353,0,0,0,0,705,0,543,354,0,0,2038,2089,942,1,2,2609,2817,1,3,0,0,2,447,0,0,703,765,1,1510,1,1,1268,736,5,1,5,0,3,3087,2,0,0,0,0,1,1,0,183,354,624,2,0,3,2,361,1,0,0,0,2506,2626,1,2,2,260,314,414
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,unassigned,108,1272,1241,1119,1190,62,64,53,118,64,41,4,20,65,105,53,160,113,119,178,226,604,83,662,376,1295,45,2233,1316,228,102,459,1,2,25,23,81,131,603,704,1146,816,506,831,633,335,10,1,4,2,0,191,146,127,23,12,22,14,408,2543,183,69,79,358,323,43,65,418,498,0,0,0,2,291,14,596,589,277,210,1950,1052,568,58,154,51,51,110,53,159,429,330,413,411,217,564,1464,1159,1185,6,202,110,4,136,163,14,26,18,93,294,268,412,398,1015
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,42,11,30,20,46,2,1,5,30,36,5,0,5,136,106,38,54,28,38,22,26,17,1,84,51,32,127,43,31,1,2,27,287,386,140,263,2,0,14,27,47,38,86,68,25,103,405,211,232,313,7,11,1,0,1030,969,8,6,132,93,95,54,83,178,317,259,23,28,127,509,312,0,5,39,10,43,64,90,68,106,59,69,79,97,43,160,28,1129,3,17,20,19,0,0,1,6,23,17,1162,30,3,775,389,384,2041,7,2,0,27,24,1,2,1
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus convexus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus convexus,5,8,18,2,24,2,5,0,84,67,0,0,1,8,8,11,15,19,5,14,20,30,101,198,381,107,23,92,42,3,5,53,0,8,64,81,77,91,163,127,216,214,183,247,133,36,0,0,1,0,3,1213,743,760,1071,962,41,67,31,35,457,76,59,101,97,70,117,206,46,0,1,0,5,1924,44,9207,9756,37,12,66,53,36,239,428,55,41,55,1199,383,2636,1898,797,508,140,348,684,13547,13852,31,1860,558,689,31,26,1,108,115,104,5234,4836,467,517,749
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,unassigned,332,282,271,368,375,180,111,154,3,67,109,72,144,1,0,1,0,383,429,14,17,93,100,183,22,155,0,37,47,793,716,111,1,1,0,0,99,120,53,103,88,81,160,187,80,609,0,0,2,0,4,7,324,350,2,1,67,34,683,653,20,109,161,5,5,0,4,42,870,2,1,3,4,5,26,56,58,580,396,622,420,230,9,13,135,3,73,6,64,5,8,9,16,103,251,730,15,10,3,8,202,2,1,5,0,82,83,1,37,53,454,545,811
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Warnowiaceae;Proterythropsis;Proterythropsis sp. BSL-2009a,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a,95,0,13,1,0,0,0,0,126,17,0,0,0,37,129,556,893,8,79,63,23,232,0,1,0,0,403,205,256,1,0,164,48,2,46,62,1,0,0,12,1,0,185,12,11,0,0,0,254,229,2,0,0,0,21,253,0,0,0,52,176,2,18,688,183,854,134,0,0,0,1,0,338,1,0,20,0,2,0,29,44,24,258,375,1,611,141,3,0,37,1,0,55,1,0,1,1,74,165,8,0,216,0,2,345,35,1,2,39,23,0,3,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;unassigned;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,unassigned,56,397,409,137,185,8,13,0,564,1875,17,46,7,49,62,39,129,108,98,121,144,1449,54,707,919,2181,38,1225,1115,60,34,690,7,2,76,144,76,85,1032,1480,2062,1465,542,758,1272,167,5,4,1,1,0,557,144,165,225,55,15,1,100,1352,546,42,37,152,189,195,368,1249,140,3,0,0,1,1172,14,1372,1509,108,126,1313,927,439,392,740,17,89,1904,529,409,1023,820,1230,814,103,155,349,2512,2772,2,831,122,72,144,166,3,1,4,8,783,760,60,98,169
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,128,0,0,0,0,19,29,19,0,1,77,148,98,0,0,0,0,124,89,1,0,0,61,1,0,0,0,0,0,14,6,0,0,0,1,1,37,47,0,0,0,0,16,8,0,70,0,0,1,0,442,0,29,24,0,0,244,183,147,0,0,274,324,0,0,0,0,0,55,0,0,371,407,0,177,1,2,183,85,0,0,0,0,0,380,0,0,0,0,1,2,0,0,8,10,36,0,1,0,0,24,0,0,0,0,59,71,0,0,0,10,6,16
Eukaryota;Arthropoda;Hexanauplia;Calanoida;unassigned;unassigned;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,unassigned,10,194,49,222,77,2,2,1,0,169,1,1,0,36,244,0,435,13,14,131,96,47,79,411,2,493,109,66,272,1,3,117,4,8,8294,160,311,19,239,250,612,671,13,440,292,6,172,26,1656,739,2,18,1,1,0,811,1,3,300,383,382,1,1,55,53,38,52,24,4503,2,54,552,2,0,5,14,236,2853,2185,422,158,97,205,557,1,36,299,260,19,3,32,122,42,223,304,6884,15,49,641,0,2,403,2,122,4794,35,47,3291,46,152,2,435,531
Eukaryota;Chordata;Mammalia;unassigned;unassigned;unassigned;unassigned,Eukaryota,Chordata,Mammalia,unassigned,unassigned,unassigned,unassigned,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,43,0,0,0,1,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,166,0,0,2,0,23,22,14,0,11,6,3,3,0,0,1,0,90,107,1,0,0,6,248,4,0,1,0,0,9,26,0,1,0,0,2,6,2,18,15,49,37,566,256,5,1444,0,1,2,7,156,3,17,4,0,2,93,59,3293,20,0,202,217,1,1,0,2,4,1616,0,0,148,156,0,30,2,5,3510,2147,38,18,35,0,1,226,1,4,0,9,0,0,8,0,32,49,46,0,0,41,0,15,4,0,0,54,1,7,0,4,4,40,18,35
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia setigera,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia setigera,60,42,189,54,191,17,36,28,533,143,23,1,18,53,76,46,124,95,92,142,160,110,203,3579,2392,1824,42,270,89,14,8,206,13,14,68,153,146,232,3183,3175,6178,5314,4575,3277,2334,944,22,6,2,6,2,172,217,228,744,96,28,30,690,1597,409,186,149,447,678,250,417,1877,1558,5,2,2,4,195,26,64,41,662,698,3403,2463,1344,283,654,359,141,197,973,170,94,71,187,66,241,606,1238,85,92,3,138,141,67,69,37,0,40,43,0,83,83,186,216,324
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,1508,2,3,1,1,2796,5131,4014,0,3,2177,2450,2582,0,0,0,0,904,673,0,0,0,1393,8,0,1,0,0,0,954,739,37,2,0,1,0,1247,1428,3,0,0,1,0,11,0,197,3,0,0,0,1750,2,296,190,0,1,3187,2100,348,0,1,837,934,0,1,0,0,0,230,1,0,1567,1321,1,2271,2,0,441,275,1,0,0,0,0,1422,0,0,0,0,1,0,1,0,101,166,208,0,0,1,0,222,0,0,0,0,898,693,39,0,0,19,41,40
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,58,4,26,11,71,0,1,3,9,29,0,0,0,39,34,13,30,27,40,55,59,14,1,92,85,14,226,99,39,9,2,100,135,200,54,109,0,0,22,27,50,34,117,113,18,67,476,102,100,109,3,75,0,0,1245,582,4,2,59,58,26,11,42,243,683,562,16,50,118,650,220,0,0,109,5,160,167,70,46,71,41,50,22,39,41,360,56,1539,7,54,66,33,8,1,2,5,61,24,299,108,2,420,1386,1292,588,11,3,59,102,74,4,3,7
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned,53,1104,1245,576,841,14,3,12,169,345,0,1,4,53,83,35,59,35,24,94,141,966,21,1834,5158,7077,108,1687,1236,60,124,1958,10,2,38,55,32,27,613,1523,2025,1886,2311,2771,1983,95,3,3,4,0,1,241,26,22,5,7,1,0,62,480,1478,60,59,1368,1462,287,150,3047,111,0,2,0,2,390,2,406,524,43,50,263,66,90,771,2358,94,133,752,11,8,149,143,171,58,4,8,51,189,164,3,277,22,14,1,0,1,2,0,1,188,213,5,6,7
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,4,0,0,0,0,7,21,8,5,1,2,0,4,14,5,1,13,4,3,0,0,0,1,2,0,2,9,0,0,7,13,0,25,10,5,17,8,5,0,0,1,0,2,0,0,4,65,12,24,29,36,0,3,11,37,57,17,14,10,6,8,10,25,0,0,1,0,3,3,40,18,57,59,0,17,0,0,7,10,1,1,1,11,17,18,1,0,38,4,1,0,0,5,4,2,8,0,0,5,0,4,33,0,1,5,16,7,0,2,2,7,3,3
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,720,1,0,1,0,173,391,297,4,68,367,1322,512,2,0,3,2,507,554,1,0,4,1347,53,3,2,2,4,1,305,300,14,0,1,59,191,712,1742,3,3,12,5,78,37,7,305,0,0,1492,1394,903,1,0,0,1,840,1133,1226,1085,8,102,531,382,0,5,5,0,6,324,0,1,823,1301,0,688,3,1,1362,834,18,10,22,28,78,602,0,91,6,4,9,1,28,3,4,9,16,3,0,328,1,6,682,2,0,477,850,762,34,0,0,0,1,7
Eukaryota;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanoessa;unassigned,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,unassigned,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,0,0,0,0,0,0,2370,85,32,4,1,3,0,1,6,223,0,7,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,2,2,1,0,2,0,2,0,2,3,0,0,0,4,0,1,1,3,0,1,1
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,730,3,0,1,3,562,1207,1132,0,1,284,911,424,0,0,0,0,602,566,1,0,1,100,17,1,1,0,0,2,998,890,51,0,0,0,0,55,143,2,0,2,0,41,17,0,254,0,0,0,0,85,0,165,105,0,0,148,168,168,0,0,681,674,2,0,0,0,2,284,0,1,56,75,2,119,1,0,186,129,1,0,2,1,0,799,0,7,0,0,1,0,1,0,46,80,143,0,0,0,0,120,0,0,0,0,187,146,0,0,0,34,69,56
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,69,1,5,2,10,71,53,36,54,105,19,48,24,63,63,29,82,109,77,8,11,4,16,43,30,8,156,51,6,30,38,27,231,243,312,582,22,36,20,16,60,42,64,55,10,63,244,205,131,143,13,21,38,48,420,506,56,18,87,0,49,50,110,61,136,78,85,19,67,334,441,17,26,62,29,27,37,52,29,15,10,10,41,67,90,77,139,439,14,41,37,55,11,31,111,186,42,33,64,71,34,386,144,112,110,50,80,0,27,19,115,143,229
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium rubrum,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium rubrum,36,0,0,1,7,0,30,0,1,119,0,0,0,0,0,3,11,26,21,5,7,69,4,4,72,210,39,36,47,3,0,25,0,0,1,67,3,0,21,2,8,30,0,237,89,15,6,0,1,4,3,397,1,42,0,26,2,1,36,59,0,0,121,127,56,80,1,40,0,0,0,8,1,317,1,792,748,12,0,19,0,0,4,1,2,90,161,2,381,675,703,560,801,3,18,7,3571,3148,171,135,1,76,1,0,0,21,0,0,4094,4776,207,15,43
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1415,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1415,15,7,24,4,6,24,23,14,7,5,21,0,30,18,11,1,7,26,36,9,14,7,7,5,0,2,0,11,5,137,158,20,1,3,3,14,4,8,5,3,7,8,7,3,3,17,0,1,3,0,0,0,9,10,0,1,5,3,47,31,3,20,20,45,19,0,1,3,23,0,0,2,0,1,0,46,62,45,31,68,68,40,2,4,19,1,1,2,4,3,3,1,0,1,9,28,7,4,1,1,4,0,2,4,3,1,0,0,22,19,24,25,24
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned,22,18,101,11,65,0,3,1,1002,407,7,48,2,63,40,62,106,20,47,67,70,114,180,785,1263,707,21,542,140,13,23,399,3,4,53,143,286,214,981,1003,1974,1669,976,880,655,145,11,3,1,0,4,1415,96,102,32,7,2,2,102,393,1277,33,36,139,375,54,1018,851,178,0,0,0,0,1882,8,376,383,142,67,567,393,270,785,1658,63,22,347,45,110,2088,1653,3046,1241,481,1381,2876,4243,4758,8,1118,69,3,16,22,1,2,2,36,181,170,29,15,18
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,unassigned,3201,128,2,3,0,370,14,9,6,174,3609,3,19,0,2,0,519,4079,1343,4,3,296,5233,13,21,0,0,4,108,9,3,3,3,275,573,3650,6,5,0,233,2,2,294,27,77,580,7,545,125,233,11,1,3996,1591,1,352,1036,439,2,0,0,176,56,0,0,0,45,1,5,2,1806,8,0,2,364,3,3,0,2,0,119,0,154,378,6105,0,898,2,4,0,5,0,40,127,618,1339,2,3,1405,0,462,46,1,10,3832,6944,3,1,0,1,1805,5,7
Eukaryota;unknown;Dinophyceae;Coccidiniales;Chytriodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_,95,835,816,470,1463,5,68,42,113,257,70,270,145,202,279,123,240,154,231,879,1061,1493,45,302,97,262,59,2511,2022,481,218,617,8,0,2,0,22,82,355,838,1052,827,383,656,205,202,5,9,3,3,11,22,653,66,0,8,12,2,55,564,210,117,6,554,585,1294,112,69,191,0,0,1,2,15,26,84,185,31,18,266,221,119,40,48,1,689,283,1,557,3,0,0,171,4,65,0,181,167,165,32,111,16,1,3,218,131,2,0,134,110,1086,1993,2145
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,24,0,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,8,4,0,0,3,2,20,0,0,0,4,11,0,0,7,0,0,2,2,0,9,2,2,9,5,24,5,0,18,0,0,0,0,0,0,16,0,0,6,13,10,16,4,2,1,31,1,2,6,0,0,16,0,0,0,11,0,16,7,6,21,16,0,0,3,0,0,17,0,16,0,5,4,1,8,0,0,4,13,0,1,8,0,4,0,0,0,10,0,12,0,3,4,3,8,4
Eukaryota;unknown;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,141,2,4,0,0,71,144,107,2,41,193,357,297,2,2,0,0,154,179,2,1,14,526,17,0,0,0,24,14,158,110,31,0,0,0,3,362,596,5,3,4,2,27,23,1,172,0,1,1,0,39,0,983,734,1,10,594,531,302,0,1,746,795,2,0,5,15,0,223,0,1,43,27,1,421,28,55,347,228,3,0,5,0,0,829,2,39,0,4,0,2,6,2,161,299,610,7,4,2,4,815,7,0,3,4,1411,1435,30,30,17,418,581,796
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Guinardia;Guinardia striata,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia striata,20,25,70,14,42,2,0,0,537,64,1,1,2,74,118,44,134,29,31,38,40,17,73,848,968,999,18,28,18,0,0,21,6,7,58,71,69,94,660,780,1284,857,682,857,888,126,1,8,3,10,4,1150,78,68,1765,82,8,17,119,657,678,39,69,446,563,155,424,957,267,1,1,1,0,1634,8,177,203,121,91,943,677,277,523,901,68,127,80,2864,91,5584,3988,7691,5022,237,552,1013,2341,1916,4,1419,52,40,158,107,1,5,3,173,58,75,28,14,26
