lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN18FESPkoa_SC24,CN18FESPkoa_SC26,CN18FESPkoa_SC29,CN18FESPkoa_SC30,CN18FESPkoa_SC31,CN18FESPkoa_SC32,CN18FESPkoa_SC34,CN18FESPkoa_SC35,CN18FESPkoa_SC37,CN18FESPkoa_SC40,CN18FESPkoa_SC41,CN18FESPkoa_SC43,CN18FESPkoa_SC44,CN18FESPkoa_SC46,CN18FESPkoa_SC47,CN18FESPkoa_SC49,CN18FESPkoa_SC52,CN18FESPkoa_SC53,CN18FESPkoa_SC55,CN18FESPkoa_SC56,CN18FESPkoa_SC57,CN18FESPkoa_SC58,CN18Fc12_8_eDNA,CN18Fc19_5_eDNA,CN18Fc21_6_eDNA,CN18Fc22_6_eDNA,CN18Fc24_6_eDNA,CN18Fc25_5_eDNA,CN18Fc27_4_eDNA,CN18Fc29_6_eDNA,CN18Fc30_4_eDNA,CN18Fc32_4_eDNA,CN18Fc33_5_eDNA,CN18Fc36_6_eDNA,CN18Fc38_5_eDNA,CN18Fc40_6_eDNA,CN18Fc41_6_eDNA,CN18Fc43_5_eDNA,CN18Fc44_8_eDNA,CN18Fc46_8_eDNA,CN18Fc47_6_eDNA,CN18Fc49_6_eDNA,CN18Fc51_5_eDNA,CN18SESPkoa_SC36,CN18SESPkoa_SC37,CN18SESPkoa_SC39,CN18SESPkoa_SC40,CN18SESPkoa_SC41,CN18SESPkoa_SC44,CN18SESPkoa_SC45,CN18SESPkoa_SC47,CN18SESPkoa_SC49,CN18Sc09_2_eDNA,CN18Sc10_2_eDNA,CN18Sc14_2_eDNA,CN18Sc14_8_eDNA,CN18Sc15_2_eDNA,CN18Sc15_8_eDNA,CN18Sc18_2_eDNA,CN18Sc18_8_eDNA,CN18Sc27_2_eDNA,CN18Sc27_8_eDNA
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;eukaryote clone OLI11261,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261,0,0,0,0,1,0,0,1,4,1,3,0,4,2,2,0,3,2,0,3,2,2,1,2,7,0,0,2,2,0,1,0,2,2,5,4,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Blastodiniales;unknown;Blastodinium;Blastodinium mangini,Eukaryota,Dinoflagellata,Dinophyceae,Blastodiniales,unknown,Blastodinium,Blastodinium mangini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Amphidiniopsidaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_,0,0,0,0,0,2,0,0,0,0,3,5,0,0,3,0,0,1,2,7,0,0,0,2,0,9,2,0,0,2,0,0,1,0,1,0,0,4,0,0,0,1,4,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Bolidophyceae;Parmales;Triparmaceae;Bolidomonas;s_,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Blastodiniales;unknown;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Blastodiniales,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,3,1,1,1,1,1,2,3,3,2,3,1,3,1,2,1,0,11,2,9,0,6,1,0,5,2,2,0,2,5,0,1,4,1,4,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Litostomatea;Vestibuliferida;Trimyemidae;g_;s_,Eukaryota,Ciliophora,Litostomatea,Vestibuliferida,Trimyemidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,0
Eukaryota;unknown;Labyrinthulomycetes;unknown;Thraustochytriaceae;g_;s_,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,0,0,0
Eukaryota;Annelida;Polychaeta;Spionida;Chaetopteridae;unassigned;unassigned,Eukaryota,Annelida,Polychaeta,Spionida,Chaetopteridae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,1,1,1,0,2,1,0,2,4,2,6,6,2,2,3,0,0,3,2,1,4,4,0,0,4,6,0,3,0,0,3,0,0,1,2,0,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Eukaryota;unknown;unknown;Bicosoecida;Cafeteriaceae;g_;s_,Eukaryota,unknown,unknown,Bicosoecida,Cafeteriaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,2,2,0,4,3,0,4,0,4,0,2,5,2,4,1,0,3,1,3,3,1,9,0,4,4,10,0,2,2,2,1,4,3,1,1,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;g_;s_,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,g_,s_,1,0,0,0,4,0,0,0,2,1,6,2,3,1,0,7,1,3,1,2,0,0,2,2,1,3,3,0,4,0,2,0,0,1,1,1,5,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,1,0,0,0,2,0,1,0,2,1,3,0,2,2,0,1,1,1,2,2,4,1,1,1,2,4,3,0,5,0,1,1,3,3,1,5,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Eutintinnus;s_,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,s_,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Oomycetes;Lagenidiales;Haliphthoraceae;Haliphthoros;s_,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,Haliphthoros,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,2,1,0,0,0,0,1,0,1,1,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
Eukaryota;Streptophyta;unknown;Fabales;Fabaceae;unassigned;unassigned,Eukaryota,Streptophyta,unknown,Fabales,Fabaceae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unassigned;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,2,0,0,3,5,0,2,0,2,0,1,0,3,0,3,0,0,3,2,16,1,3,5,0,1,0,4,3,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0
Eukaryota;Ochrophyta;Chrysophyceae;unknown;unknown;Segregatospumella;s_,Eukaryota,Ochrophyta,Chrysophyceae,unknown,unknown,Segregatospumella,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,3,2,0,0,1,0,1,0,1,2,2,3,5,4,1,3,4,2,0,6,4,0,13,1,5,3,4,4,2,0,1,4,4,2,4,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Eukaryota;unknown;Labyrinthulomycetes;unknown;Thraustochytriaceae;g_;s_,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,2,0,2,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;Uncultured marine alveolate Group II DH147-EKD3,Eukaryota,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eukaryota;Haptophyta;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;unassigned,Eukaryota,Haptophyta,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0
Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;g_;s_,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0
Eukaryota;unknown;Pelagophyceae;Pelagomonadales;unknown;Aureococcus;Aureococcus anophagefferens,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens,3,3,1,3,2,5,7,2,7,3,2,7,5,7,3,2,0,7,7,10,5,7,0,9,3,17,8,0,7,13,1,1,5,1,6,17,11,8,13,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,1,0,2,5,23,9,6,5,8,2,5,9,7,8,7,5,5,12,4,0,3,0,0,3,0,6,8,0,16,15,1,0,10,10,3,9,5,10,21,3,0,1,9,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Eukaryota;Chlorophyta;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,3,2,0,0,3,0,0,4,0,0,0,1,0,5,10,0,1,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;Pterocystidae;g_;s_,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_,4,0,0,1,0,1,1,0,1,1,0,1,0,1,0,2,0,1,2,0,0,0,0,2,0,0,2,1,3,1,0,0,0,2,0,0,1,0,0,0,0,9,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0
Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;Crustomastix sp. MBIC10709,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix sp. MBIC10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
Eukaryota;Cercozoa;Thecofilosea;Cryomonadida;Rhogostomidae;g_;s_,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,g_,s_,0,0,0,3,0,0,8,3,2,3,5,8,4,5,1,4,1,1,1,3,2,2,0,1,1,3,2,1,1,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1
Eukaryota;Cercozoa;unknown;Cercomonadida;unknown;g_;s_,Eukaryota,Cercozoa,unknown,Cercomonadida,unknown,g_,s_,4,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,2,1,1,17,2,0,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0
Eukaryota;unknown;unknown;Telonemida;unknown;Telonema;s_,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,2,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;s_,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0
Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;g_;s_,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,0,2,0,1,0,1,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Syndiniaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,1,2,0,0,1,0,2,1,5,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0
